loop,sample,floor,kind,id,count
62005,1,79,drop,"(O)390",13
62005,1,79,drop,"(O)749",1
62005,1,79,drop,"(O)766",2
62005,1,79,drop,"(O)84",2
62005,1,79,drop,"(O)881",7
62005,1,79,drop,"(O)92",1
62005,1,79,geode,"(O)572",1
62005,1,79,loose,"(O)84",2
62005,1,79,monster,"Dust Spirit",3
62005,1,79,monster,"Frost Jelly",2
62005,1,79,monster,"Skeleton",5
62005,1,79,node,"Iron node",1
62005,1,79,stone,"",34
62005,2,41,drop,"(O)380",12
62005,2,41,drop,"(O)382",4
62005,2,41,drop,"(O)390",10
62005,2,41,drop,"(O)766",1
62005,2,41,drop,"(O)767",2
62005,2,41,monster,"Frost Bat",1
62005,2,41,monster,"Frost Jelly",1
62005,2,41,node,"Iron node",6
62005,2,41,stone,"",26
62005,2,42,drop,"(O)380",7
62005,2,42,drop,"(O)382",3
62005,2,42,drop,"(O)390",16
62005,2,42,drop,"(O)536",1
62005,2,42,drop,"(O)766",1
62005,2,42,drop,"(O)80",1
62005,2,42,drop,"(O)84",1
62005,2,42,drop,"(O)92",1
62005,2,42,drop,"(O)93",2
62005,2,42,geode,"(O)545",1
62005,2,42,loose,"(O)80",1
62005,2,42,loose,"(O)84",1
62005,2,42,loose,"(O)93",2
62005,2,42,monster,"Frost Jelly",1
62005,2,42,node,"Iron node",3
62005,2,42,stone,"",33
62005,2,43,container,"",1
62005,2,43,drop,"(O)378",1
62005,2,43,drop,"(O)380",5
62005,2,43,drop,"(O)382",7
62005,2,43,drop,"(O)390",14
62005,2,43,drop,"(O)433",1
62005,2,43,drop,"(O)536",1
62005,2,43,drop,"(O)766",1
62005,2,43,drop,"(O)767",1
62005,2,43,drop,"(O)84",1
62005,2,43,geode,"(O)573",1
62005,2,43,monster,"Dust Spirit",8
62005,2,43,monster,"Frost Bat",1
62005,2,43,monster,"Frost Jelly",1
62005,2,43,node,"Iron node",1
62005,2,43,stone,"",39
62005,2,44,drop,"(O)380",7
62005,2,44,drop,"(O)382",5
62005,2,44,drop,"(O)390",32
62005,2,44,drop,"(O)536",2
62005,2,44,drop,"(O)766",1
62005,2,44,drop,"(O)767",1
62005,2,44,drop,"(O)80",1
62005,2,44,geode,"(O)330",1
62005,2,44,geode,"(O)378",3
62005,2,44,loose,"(O)80",1
62005,2,44,monster,"Dust Spirit",3
62005,2,44,monster,"Frost Bat",1
62005,2,44,monster,"Frost Jelly",1
62005,2,44,node,"Iron node",2
62005,2,44,stone,"",61
62005,2,45,drop,"(O)378",1
62005,2,45,drop,"(O)380",1
62005,2,45,drop,"(O)382",6
62005,2,45,drop,"(O)390",23
62005,2,45,drop,"(O)414",1
62005,2,45,drop,"(O)536",1
62005,2,45,drop,"(O)70",1
62005,2,45,drop,"(O)766",4
62005,2,45,drop,"(O)92",2
62005,2,45,drop,"(O)98",1
62005,2,45,geode,"(O)577",1
62005,2,45,monster,"Dust Spirit",5
62005,2,45,monster,"Frost Jelly",4
62005,2,45,stone,"",49
62005,2,46,container,"",1
62005,2,46,drop,"(O)378",1
62005,2,46,drop,"(O)380",7
62005,2,46,drop,"(O)382",2
62005,2,46,drop,"(O)390",38
62005,2,46,drop,"(O)536",2
62005,2,46,drop,"(O)70",1
62005,2,46,geode,"(O)551",1
62005,2,46,geode,"(O)573",1
62005,2,46,node,"Copper node",1
62005,2,46,node,"Iron node",3
62005,2,46,node,"Jade node",1
62005,2,46,stone,"",69
62005,2,47,container,"",1
62005,2,47,drop,"(O)380",5
62005,2,47,drop,"(O)382",3
62005,2,47,drop,"(O)390",42
62005,2,47,drop,"(O)536",1
62005,2,47,drop,"(O)66",1
62005,2,47,drop,"(O)70",1
62005,2,47,drop,"(O)767",2
62005,2,47,drop,"(O)80",1
62005,2,47,geode,"(O)378",5
62005,2,47,loose,"(O)80",1
62005,2,47,monster,"Dust Spirit",3
62005,2,47,monster,"Frost Bat",1
62005,2,47,node,"Amethyst node",1
62005,2,47,node,"Iron node",1
62005,2,47,stone,"",83
62005,2,48,drop,"(O)378",1
62005,2,48,drop,"(O)380",10
62005,2,48,drop,"(O)382",3
62005,2,48,drop,"(O)390",35
62005,2,48,drop,"(O)536",3
62005,2,48,drop,"(O)766",2
62005,2,48,drop,"(O)80",1
62005,2,48,drop,"(O)84",1
62005,2,48,drop,"(O)92",2
62005,2,48,geode,"(O)546",1
62005,2,48,geode,"(O)84",2
62005,2,48,loose,"(O)80",1
62005,2,48,loose,"(O)84",1
62005,2,48,monster,"Frost Jelly",2
62005,2,48,node,"Iron node",3
62005,2,48,stone,"",86
62005,2,49,container,"",2
62005,2,49,drop,"(O)380",6
62005,2,49,drop,"(O)382",9
62005,2,49,drop,"(O)390",33
62005,2,49,drop,"(O)536",1
62005,2,49,drop,"(O)766",3
62005,2,49,drop,"(O)767",4
62005,2,49,drop,"(O)78",2
62005,2,49,drop,"(O)80",1
62005,2,49,drop,"(O)92",3
62005,2,49,drop,"(O)SkillBook_0",1
62005,2,49,geode,"(O)380",1
62005,2,49,loose,"(O)80",1
62005,2,49,monster,"Dust Spirit",7
62005,2,49,monster,"Frost Bat",2
62005,2,49,monster,"Frost Jelly",4
62005,2,49,node,"Iron node",1
62005,2,49,stone,"",67
62005,2,51,drop,"(O)382",5
62005,2,51,drop,"(O)412",1
62005,2,51,drop,"(O)766",3
62005,2,51,drop,"(O)767",4
62005,2,51,drop,"(O)768",1
62005,2,51,drop,"(O)80",1
62005,2,51,drop,"(O)92",3
62005,2,51,loose,"(O)80",1
62005,2,51,monster,"Dust Spirit",9
62005,2,51,monster,"Frost Bat",3
62005,2,51,monster,"Frost Jelly",4
62005,2,51,monster,"Ghost",1
62005,2,52,drop,"(O)380",4
62005,2,52,drop,"(O)382",1
62005,2,52,drop,"(O)390",11
62005,2,52,drop,"(O)536",2
62005,2,52,drop,"(O)766",1
62005,2,52,drop,"(O)767",2
62005,2,52,drop,"(O)80",1
62005,2,52,geode,"(O)378",1
62005,2,52,geode,"(O)382",3
62005,2,52,loose,"(O)80",1
62005,2,52,monster,"Dust Spirit",3
62005,2,52,monster,"Frost Bat",1
62005,2,52,monster,"Frost Jelly",3
62005,2,52,node,"Iron node",1
62005,2,52,stone,"",33
62005,2,53,drop,"(O)380",3
62005,2,53,drop,"(O)382",1
62005,2,53,drop,"(O)384",1
62005,2,53,drop,"(O)390",13
62005,2,53,drop,"(O)536",1
62005,2,53,drop,"(O)766",1
62005,2,53,drop,"(O)768",1
62005,2,53,drop,"(O)92",4
62005,2,53,drop,"(O)93",1
62005,2,53,geode,"(O)551",1
62005,2,53,loose,"(O)93",1
62005,2,53,monster,"Dust Spirit",2
62005,2,53,monster,"Frost Jelly",4
62005,2,53,monster,"Ghost",1
62005,2,53,node,"Iron node",1
62005,2,53,stone,"",22
62005,2,54,container,"",1
62005,2,54,drop,"(O)378",1
62005,2,54,drop,"(O)380",6
62005,2,54,drop,"(O)382",3
62005,2,54,drop,"(O)390",51
62005,2,54,drop,"(O)536",1
62005,2,54,drop,"(O)749",1
62005,2,54,drop,"(O)766",1
62005,2,54,drop,"(O)767",4
62005,2,54,drop,"(O)80",1
62005,2,54,drop,"(O)92",2
62005,2,54,geode,"(O)378",1
62005,2,54,geode,"(O)390",5
62005,2,54,loose,"(O)80",1
62005,2,54,monster,"Dust Spirit",5
62005,2,54,monster,"Frost Bat",2
62005,2,54,monster,"Frost Jelly",3
62005,2,54,node,"Iron node",2
62005,2,54,stone,"",90
62005,2,55,drop,"(O)378",1
62005,2,55,drop,"(O)380",2
62005,2,55,drop,"(O)382",4
62005,2,55,drop,"(O)384",3
62005,2,55,drop,"(O)390",9
62005,2,55,drop,"(O)68",1
62005,2,55,drop,"(O)766",2
62005,2,55,drop,"(O)767",2
62005,2,55,drop,"(O)768",1
62005,2,55,drop,"(O)92",1
62005,2,55,monster,"Dust Spirit",1
62005,2,55,monster,"Frost Bat",1
62005,2,55,monster,"Frost Jelly",2
62005,2,55,monster,"Ghost",1
62005,2,55,node,"Gem node (mixed)",1
62005,2,55,stone,"",18
62005,2,56,container,"",1
62005,2,56,drop,"(O)380",15
62005,2,56,drop,"(O)382",9
62005,2,56,drop,"(O)390",35
62005,2,56,drop,"(O)766",1
62005,2,56,drop,"(O)767",1
62005,2,56,drop,"(O)80",1
62005,2,56,loose,"(O)80",1
62005,2,56,monster,"Dust Spirit",5
62005,2,56,monster,"Frost Bat",1
62005,2,56,monster,"Frost Jelly",1
62005,2,56,node,"Iron node",6
62005,2,56,stone,"",80
62005,2,57,drop,"(O)378",3
62005,2,57,drop,"(O)380",5
62005,2,57,drop,"(O)382",10
62005,2,57,drop,"(O)390",27
62005,2,57,drop,"(O)412",1
62005,2,57,drop,"(O)536",6
62005,2,57,drop,"(O)70",1
62005,2,57,drop,"(O)767",2
62005,2,57,drop,"(O)768",1
62005,2,57,drop,"(O)92",2
62005,2,57,geode,"(O)378",1
62005,2,57,geode,"(O)380",3
62005,2,57,geode,"(O)390",3
62005,2,57,geode,"(O)561",1
62005,2,57,geode,"(O)567",1
62005,2,57,geode,"(O)572",1
62005,2,57,monster,"Dust Spirit",8
62005,2,57,monster,"Frost Bat",1
62005,2,57,monster,"Frost Jelly",6
62005,2,57,monster,"Ghost",1
62005,2,57,node,"Iron node",3
62005,2,57,stone,"",70
62005,2,58,container,"",1
62005,2,58,drop,"(O)378",1
62005,2,58,drop,"(O)380",7
62005,2,58,drop,"(O)382",9
62005,2,58,drop,"(O)390",46
62005,2,58,drop,"(O)536",2
62005,2,58,drop,"(O)709",2
62005,2,58,drop,"(O)80",1
62005,2,58,drop,"(O)93",5
62005,2,58,geode,"(O)330",1
62005,2,58,geode,"(O)551",1
62005,2,58,loose,"(O)80",1
62005,2,58,loose,"(O)93",5
62005,2,58,monster,"Dust Spirit",3
62005,2,58,node,"Iron node",3
62005,2,58,stone,"",101
62005,2,59,drop,"(O)380",4
62005,2,59,drop,"(O)382",7
62005,2,59,drop,"(O)390",67
62005,2,59,drop,"(O)412",1
62005,2,59,drop,"(O)536",4
62005,2,59,drop,"(O)766",1
62005,2,59,drop,"(O)767",1
62005,2,59,drop,"(O)768",2
62005,2,59,drop,"(O)80",1
62005,2,59,drop,"(O)92",2
62005,2,59,drop,"(O)98",1
62005,2,59,geode,"(O)390",8
62005,2,59,geode,"(O)544",1
62005,2,59,geode,"(O)564",1
62005,2,59,loose,"(O)80",1
62005,2,59,monster,"Dust Spirit",2
62005,2,59,monster,"Frost Bat",1
62005,2,59,monster,"Frost Jelly",2
62005,2,59,monster,"Ghost",1
62005,2,59,node,"Iron node",1
62005,2,59,stone,"",126
62005,2,61,drop,"(O)380",3
62005,2,61,drop,"(O)382",2
62005,2,61,drop,"(O)390",8
62005,2,61,drop,"(O)766",1
62005,2,61,drop,"(O)767",3
62005,2,61,drop,"(O)84",1
62005,2,61,drop,"(O)92",2
62005,2,61,monster,"Dust Spirit",4
62005,2,61,monster,"Frost Bat",2
62005,2,61,monster,"Frost Jelly",2
62005,2,61,node,"Iron node",1
62005,2,61,stone,"",17
62005,2,62,container,"",1
62005,2,62,drop,"(O)380",3
62005,2,62,drop,"(O)382",3
62005,2,62,drop,"(O)390",14
62005,2,62,drop,"(O)536",1
62005,2,62,drop,"(O)66",1
62005,2,62,drop,"(O)709",2
62005,2,62,drop,"(O)766",2
62005,2,62,drop,"(O)92",2
62005,2,62,geode,"(O)577",1
62005,2,62,monster,"Frost Jelly",3
62005,2,62,node,"Amethyst node",1
62005,2,62,node,"Iron node",1
62005,2,62,stone,"",30
62005,2,63,drop,"(O)378",1
62005,2,63,drop,"(O)380",9
62005,2,63,drop,"(O)382",8
62005,2,63,drop,"(O)390",14
62005,2,63,drop,"(O)536",1
62005,2,63,drop,"(O)768",2
62005,2,63,drop,"(O)80",1
62005,2,63,geode,"(O)544",1
62005,2,63,loose,"(O)80",1
62005,2,63,monster,"Dust Spirit",7
62005,2,63,monster,"Frost Jelly",2
62005,2,63,monster,"Ghost",1
62005,2,63,node,"Iron node",3
62005,2,63,stone,"",38
62005,2,64,container,"",1
62005,2,64,drop,"(O)287",1
62005,2,64,drop,"(O)380",3
62005,2,64,drop,"(O)382",5
62005,2,64,drop,"(O)390",27
62005,2,64,drop,"(O)536",2
62005,2,64,drop,"(O)766",2
62005,2,64,drop,"(O)767",1
62005,2,64,drop,"(O)80",1
62005,2,64,geode,"(O)550",1
62005,2,64,geode,"(O)561",1
62005,2,64,loose,"(O)80",1
62005,2,64,monster,"Dust Spirit",7
62005,2,64,monster,"Frost Bat",1
62005,2,64,monster,"Frost Jelly",2
62005,2,64,node,"Iron node",1
62005,2,64,stone,"",49
62005,2,65,drop,"(O)380",1
62005,2,65,drop,"(O)382",1
62005,2,65,drop,"(O)390",22
62005,2,65,drop,"(O)536",1
62005,2,65,drop,"(O)749",1
62005,2,65,geode,"(O)384",3
62005,2,65,geode,"(O)550",1
62005,2,65,stone,"",48
62005,2,66,container,"",3
62005,2,66,drop,"(O)380",3
62005,2,66,drop,"(O)382",1
62005,2,66,drop,"(O)390",17
62005,2,66,drop,"(O)536",2
62005,2,66,drop,"(O)766",1
62005,2,66,geode,"(O)123",1
62005,2,66,geode,"(O)380",1
62005,2,66,monster,"Dust Spirit",2
62005,2,66,monster,"Frost Jelly",1
62005,2,66,node,"Iron node",1
62005,2,66,stone,"",26
62005,2,67,container,"",2
62005,2,67,drop,"(O)380",13
62005,2,67,drop,"(O)382",4
62005,2,67,drop,"(O)384",1
62005,2,67,drop,"(O)390",44
62005,2,67,drop,"(O)536",3
62005,2,67,drop,"(O)72",1
62005,2,67,drop,"(O)766",1
62005,2,67,geode,"(O)390",5
62005,2,67,geode,"(O)559",1
62005,2,67,geode,"(O)564",1
62005,2,67,monster,"Frost Jelly",1
62005,2,67,node,"Diamond node",1
62005,2,67,node,"Iron node",3
62005,2,67,stone,"",87
62005,2,68,drop,"(O)378",1
62005,2,68,drop,"(O)380",7
62005,2,68,drop,"(O)382",6
62005,2,68,drop,"(O)390",46
62005,2,68,drop,"(O)536",1
62005,2,68,drop,"(O)749",1
62005,2,68,drop,"(O)80",1
62005,2,68,geode,"(O)390",1
62005,2,68,geode,"(O)577",1
62005,2,68,loose,"(O)80",1
62005,2,68,monster,"Dust Spirit",2
62005,2,68,monster,"Frost Jelly",1
62005,2,68,node,"Iron node",3
62005,2,68,stone,"",88
62005,2,69,drop,"(F)1369",1
62005,2,69,drop,"(O)382",5
62005,2,69,drop,"(O)390",19
62005,2,69,drop,"(O)749",2
62005,2,69,drop,"(O)766",3
62005,2,69,drop,"(O)768",1
62005,2,69,drop,"(O)80",1
62005,2,69,drop,"(O)84",1
62005,2,69,geode,"(O)378",1
62005,2,69,geode,"(O)549",1
62005,2,69,loose,"(O)80",1
62005,2,69,loose,"(O)84",1
62005,2,69,monster,"Dust Spirit",7
62005,2,69,monster,"Frost Jelly",3
62005,2,69,monster,"Ghost",1
62005,2,69,stone,"",35
62005,2,71,drop,"(O)378",1
62005,2,71,drop,"(O)380",4
62005,2,71,drop,"(O)382",1
62005,2,71,drop,"(O)384",1
62005,2,71,drop,"(O)390",32
62005,2,71,drop,"(O)749",1
62005,2,71,drop,"(O)766",1
62005,2,71,drop,"(O)80",1
62005,2,71,drop,"(O)881",7
62005,2,71,drop,"(O)92",1
62005,2,71,geode,"(O)550",1
62005,2,71,loose,"(O)80",1
62005,2,71,monster,"Frost Jelly",1
62005,2,71,monster,"Skeleton",5
62005,2,71,node,"Iron node",2
62005,2,71,stone,"",54
62005,2,72,drop,"(O)378",2
62005,2,72,drop,"(O)380",3
62005,2,72,drop,"(O)382",12
62005,2,72,drop,"(O)384",2
62005,2,72,drop,"(O)390",43
62005,2,72,drop,"(O)536",2
62005,2,72,drop,"(O)768",2
62005,2,72,drop,"(O)80",2
62005,2,72,geode,"(O)382",1
62005,2,72,geode,"(O)545",1
62005,2,72,loose,"(O)80",2
62005,2,72,monster,"Dust Spirit",2
62005,2,72,monster,"Ghost",1
62005,2,72,node,"Iron node",1
62005,2,72,stone,"",91
62005,2,73,drop,"(O)380",4
62005,2,73,drop,"(O)382",1
62005,2,73,drop,"(O)390",9
62005,2,73,drop,"(O)84",2
62005,2,73,drop,"(O)881",3
62005,2,73,drop,"(W)5",1
62005,2,73,loose,"(O)84",2
62005,2,73,monster,"Skeleton",3
62005,2,73,node,"Iron node",2
62005,2,73,stone,"",19
62005,2,74,container,"",1
62005,2,74,drop,"(O)380",10
62005,2,74,drop,"(O)382",1
62005,2,74,drop,"(O)384",1
62005,2,74,drop,"(O)390",37
62005,2,74,drop,"(O)536",3
62005,2,74,drop,"(O)68",2
62005,2,74,drop,"(O)881",2
62005,2,74,geode,"(O)380",10
62005,2,74,geode,"(O)382",3
62005,2,74,geode,"(O)546",1
62005,2,74,monster,"Skeleton",1
62005,2,74,node,"Gem node (mixed)",1
62005,2,74,node,"Iron node",3
62005,2,74,node,"Topaz node",1
62005,2,74,stone,"",74
62005,2,75,drop,"(O)382",2
62005,2,75,drop,"(O)390",16
62005,2,75,drop,"(O)881",3
62005,2,75,monster,"Skeleton",2
62005,2,75,stone,"",31
62005,2,76,container,"",4
62005,2,76,drop,"(O)380",6
62005,2,76,drop,"(O)382",1
62005,2,76,drop,"(O)384",1
62005,2,76,drop,"(O)388",3
62005,2,76,drop,"(O)390",24
62005,2,76,drop,"(O)536",1
62005,2,76,drop,"(O)62",1
62005,2,76,drop,"(O)78",2
62005,2,76,drop,"(O)881",4
62005,2,76,drop,"(O)93",1
62005,2,76,drop,"(W)5",1
62005,2,76,geode,"(O)390",3
62005,2,76,loose,"(O)93",1
62005,2,76,monster,"Skeleton",4
62005,2,76,node,"Aquamarine node",1
62005,2,76,node,"Iron node",2
62005,2,76,stone,"",46
62005,2,77,drop,"(O)380",6
62005,2,77,drop,"(O)382",2
62005,2,77,drop,"(O)390",32
62005,2,77,drop,"(O)536",2
62005,2,77,drop,"(O)749",1
62005,2,77,drop,"(O)80",1
62005,2,77,geode,"(O)541",1
62005,2,77,geode,"(O)572",1
62005,2,77,geode,"(O)84",1
62005,2,77,loose,"(O)80",1
62005,2,77,node,"Iron node",2
62005,2,77,stone,"",64
62005,2,78,drop,"(O)380",11
62005,2,78,drop,"(O)382",7
62005,2,78,drop,"(O)390",39
62005,2,78,drop,"(O)412",1
62005,2,78,drop,"(O)536",3
62005,2,78,drop,"(O)749",1
62005,2,78,drop,"(O)766",1
62005,2,78,drop,"(O)881",3
62005,2,78,geode,"(O)550",1
62005,2,78,geode,"(O)567",1
62005,2,78,geode,"(O)82",1
62005,2,78,geode,"(O)84",1
62005,2,78,monster,"Frost Jelly",1
62005,2,78,monster,"Skeleton",3
62005,2,78,node,"Iron node",2
62005,2,78,stone,"",89
62005,2,79,drop,"(O)378",1
62005,2,79,drop,"(O)380",6
62005,2,79,drop,"(O)382",6
62005,2,79,drop,"(O)390",34
62005,2,79,drop,"(O)536",2
62005,2,79,drop,"(O)749",1
62005,2,79,geode,"(O)380",5
62005,2,79,geode,"(O)571",1
62005,2,79,geode,"(O)84",1
62005,2,79,monster,"Skeleton",1
62005,2,79,node,"Iron node",1
62005,2,79,stone,"",70
62005,3,41,container,"",4
62005,3,41,drop,"(O)378",8
62005,3,41,drop,"(O)380",2
62005,3,41,drop,"(O)390",20
62005,3,41,node,"Copper node",2
62005,3,41,stone,"",31
62005,3,42,container,"",2
62005,3,42,drop,"(O)378",1
62005,3,42,drop,"(O)382",4
62005,3,42,drop,"(O)390",12
62005,3,42,drop,"(O)536",1
62005,3,42,drop,"(O)766",2
62005,3,42,drop,"(O)92",1
62005,3,42,geode,"(O)559",1
62005,3,42,monster,"Dust Spirit",8
62005,3,42,monster,"Frost Jelly",2
62005,3,42,stone,"",33
62005,3,43,drop,"(O)380",7
62005,3,43,drop,"(O)382",7
62005,3,43,drop,"(O)390",28
62005,3,43,drop,"(O)536",2
62005,3,43,drop,"(O)766",1
62005,3,43,drop,"(O)92",1
62005,3,43,geode,"(O)561",1
62005,3,43,geode,"(O)573",1
62005,3,43,monster,"Dust Spirit",6
62005,3,43,monster,"Frost Bat",1
62005,3,43,monster,"Frost Jelly",1
62005,3,43,node,"Iron node",4
62005,3,43,stone,"",69
62005,3,44,container,"",3
62005,3,44,drop,"(O)380",6
62005,3,44,drop,"(O)382",6
62005,3,44,drop,"(O)388",2
62005,3,44,drop,"(O)390",31
62005,3,44,drop,"(O)536",1
62005,3,44,drop,"(O)78",1
62005,3,44,geode,"(O)390",5
62005,3,44,node,"Iron node",2
62005,3,44,stone,"",59
62005,3,45,drop,"(O)380",1
62005,3,45,drop,"(O)382",4
62005,3,45,drop,"(O)390",24
62005,3,45,drop,"(O)749",1
62005,3,45,geode,"(O)540",1
62005,3,45,monster,"Dust Spirit",1
62005,3,45,stone,"",47
62005,3,46,container,"",2
62005,3,46,drop,"(O)378",3
62005,3,46,drop,"(O)380",11
62005,3,46,drop,"(O)382",1
62005,3,46,drop,"(O)390",26
62005,3,46,drop,"(O)749",1
62005,3,46,drop,"(O)766",1
62005,3,46,drop,"(O)767",1
62005,3,46,drop,"(O)92",1
62005,3,46,drop,"(O)93",1
62005,3,46,geode,"(O)84",1
62005,3,46,loose,"(O)93",1
62005,3,46,monster,"Frost Bat",1
62005,3,46,monster,"Frost Jelly",1
62005,3,46,node,"Copper node",1
62005,3,46,node,"Iron node",6
62005,3,46,stone,"",65
62005,3,47,drop,"(O)382",5
62005,3,47,drop,"(O)766",3
62005,3,47,drop,"(O)767",2
62005,3,47,drop,"(O)92",3
62005,3,47,monster,"Dust Spirit",6
62005,3,47,monster,"Frost Bat",2
62005,3,47,monster,"Frost Jelly",6
62005,3,48,container,"",3
62005,3,48,drop,"(O)378",9
62005,3,48,drop,"(O)380",4
62005,3,48,drop,"(O)382",3
62005,3,48,drop,"(O)390",24
62005,3,48,drop,"(O)536",2
62005,3,48,drop,"(O)749",1
62005,3,48,drop,"(O)766",1
62005,3,48,drop,"(O)78",1
62005,3,48,drop,"(O)80",2
62005,3,48,geode,"(O)390",1
62005,3,48,geode,"(O)84",2
62005,3,48,loose,"(O)80",2
62005,3,48,monster,"Frost Jelly",1
62005,3,48,node,"Iron node",2
62005,3,48,stone,"",57
62005,3,49,drop,"(O)378",1
62005,3,49,drop,"(O)380",6
62005,3,49,drop,"(O)382",8
62005,3,49,drop,"(O)390",32
62005,3,49,drop,"(O)412",1
62005,3,49,drop,"(O)414",1
62005,3,49,drop,"(O)536",1
62005,3,49,drop,"(O)62",1
62005,3,49,drop,"(O)766",4
62005,3,49,drop,"(O)767",4
62005,3,49,drop,"(O)80",1
62005,3,49,drop,"(O)84",1
62005,3,49,drop,"(O)92",4
62005,3,49,geode,"(O)390",5
62005,3,49,loose,"(O)80",1
62005,3,49,loose,"(O)84",1
62005,3,49,monster,"Dust Spirit",4
62005,3,49,monster,"Frost Bat",3
62005,3,49,monster,"Frost Jelly",5
62005,3,49,node,"Aquamarine node",1
62005,3,49,node,"Iron node",2
62005,3,49,stone,"",69
62005,3,51,container,"",3
62005,3,51,drop,"(O)378",2
62005,3,51,drop,"(O)380",7
62005,3,51,drop,"(O)382",2
62005,3,51,drop,"(O)390",27
62005,3,51,drop,"(O)412",2
62005,3,51,drop,"(O)536",2
62005,3,51,drop,"(O)70",1
62005,3,51,drop,"(O)749",1
62005,3,51,drop,"(O)767",1
62005,3,51,drop,"(O)768",1
62005,3,51,drop,"(O)80",1
62005,3,51,geode,"(O)566",1
62005,3,51,geode,"(O)572",1
62005,3,51,geode,"(O)577",1
62005,3,51,loose,"(O)80",1
62005,3,51,monster,"Frost Bat",1
62005,3,51,monster,"Frost Jelly",2
62005,3,51,monster,"Ghost",1
62005,3,51,node,"Iron node",4
62005,3,51,stone,"",61
62005,3,52,container,"",4
62005,3,52,drop,"(O)371",2
62005,3,52,drop,"(O)380",1
62005,3,52,drop,"(O)390",16
62005,3,52,drop,"(O)78",3
62005,3,52,drop,"(O)80",2
62005,3,52,loose,"(O)80",2
62005,3,52,stone,"",26
62005,3,53,container,"",1
62005,3,53,drop,"(O)378",2
62005,3,53,drop,"(O)382",3
62005,3,53,drop,"(O)390",13
62005,3,53,drop,"(O)536",2
62005,3,53,drop,"(O)767",2
62005,3,53,geode,"(O)390",3
62005,3,53,geode,"(O)573",1
62005,3,53,monster,"Dust Spirit",1
62005,3,53,monster,"Frost Bat",1
62005,3,53,stone,"",30
62005,3,54,drop,"(O)380",7
62005,3,54,drop,"(O)382",3
62005,3,54,drop,"(O)390",15
62005,3,54,drop,"(O)766",3
62005,3,54,drop,"(O)767",3
62005,3,54,drop,"(O)768",1
62005,3,54,drop,"(O)80",1
62005,3,54,drop,"(O)92",1
62005,3,54,loose,"(O)80",1
62005,3,54,monster,"Dust Spirit",8
62005,3,54,monster,"Frost Bat",2
62005,3,54,monster,"Frost Jelly",4
62005,3,54,monster,"Ghost",1
62005,3,54,node,"Iron node",4
62005,3,54,stone,"",39
62005,3,55,drop,"(O)380",3
62005,3,55,drop,"(O)382",2
62005,3,55,drop,"(O)390",26
62005,3,55,drop,"(O)536",2
62005,3,55,drop,"(O)766",3
62005,3,55,drop,"(O)767",2
62005,3,55,drop,"(O)768",1
62005,3,55,drop,"(O)92",1
62005,3,55,geode,"(O)550",1
62005,3,55,geode,"(O)567",1
62005,3,55,monster,"Dust Spirit",4
62005,3,55,monster,"Frost Bat",2
62005,3,55,monster,"Frost Jelly",4
62005,3,55,monster,"Ghost",1
62005,3,55,stone,"",39
62005,3,56,drop,"(O)412",1
62005,3,56,drop,"(O)766",8
62005,3,56,drop,"(O)92",3
62005,3,56,monster,"Big Slime",1
62005,3,56,monster,"Frost Jelly",7
62005,3,57,container,"",3
62005,3,57,drop,"(O)378",2
62005,3,57,drop,"(O)380",9
62005,3,57,drop,"(O)382",6
62005,3,57,drop,"(O)388",1
62005,3,57,drop,"(O)390",26
62005,3,57,drop,"(O)536",2
62005,3,57,drop,"(O)70",1
62005,3,57,drop,"(O)749",1
62005,3,57,drop,"(O)766",2
62005,3,57,drop,"(O)84",1
62005,3,57,drop,"(O)92",2
62005,3,57,geode,"(O)380",5
62005,3,57,geode,"(O)390",5
62005,3,57,geode,"(O)568",1
62005,3,57,loose,"(O)84",1
62005,3,57,monster,"Dust Spirit",1
62005,3,57,monster,"Frost Jelly",2
62005,3,57,node,"Iron node",4
62005,3,57,stone,"",64
62005,3,58,container,"",2
62005,3,58,drop,"(O)378",7
62005,3,58,drop,"(O)380",10
62005,3,58,drop,"(O)382",12
62005,3,58,drop,"(O)390",46
62005,3,58,drop,"(O)536",3
62005,3,58,drop,"(O)749",1
62005,3,58,drop,"(O)767",2
62005,3,58,drop,"(O)84",1
62005,3,58,drop,"(O)93",1
62005,3,58,geode,"(O)380",10
62005,3,58,geode,"(O)382",8
62005,3,58,geode,"(O)545",1
62005,3,58,loose,"(O)84",1
62005,3,58,loose,"(O)93",1
62005,3,58,monster,"Dust Spirit",6
62005,3,58,monster,"Frost Bat",2
62005,3,58,monster,"Frost Jelly",1
62005,3,58,node,"Copper node",2
62005,3,58,node,"Iron node",4
62005,3,58,stone,"",96
62005,3,59,drop,"(O)380",10
62005,3,59,drop,"(O)382",9
62005,3,59,drop,"(O)390",49
62005,3,59,drop,"(O)412",1
62005,3,59,drop,"(O)433",1
62005,3,59,drop,"(O)536",2
62005,3,59,drop,"(O)766",4
62005,3,59,drop,"(O)767",4
62005,3,59,drop,"(O)768",1
62005,3,59,drop,"(O)84",1
62005,3,59,drop,"(O)92",1
62005,3,59,geode,"(O)380",1
62005,3,59,geode,"(O)559",1
62005,3,59,loose,"(O)84",1
62005,3,59,monster,"Dust Spirit",8
62005,3,59,monster,"Frost Bat",2
62005,3,59,monster,"Frost Jelly",4
